index,away,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,home,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,name,opponent,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds,team,week,year
2088,PIT,,,,,,,,,,,STL,,,,,,,,,,,,,,,J.Berry,STL,,,,,,,,41.0,2.0,57.0,4.0,196.0,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2089,PIT,,,,,,,,,,,STL,,,,,,,,,,22.0,22.0,0.0,1.0,0.0,J.Todman,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2090,PIT,3.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,S.Spence,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2091,PIT,1.0,0.0,0.0,0.0,1.0,,,,,,STL,,,,,,,,,,,,,,,A.Blake,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2092,PIT,1.0,0.0,0.0,1.0,5.0,,,,,,STL,,,,,,,,,,,,,,,S.Tuitt,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2093,PIT,2.0,0.0,0.0,0.0,3.0,,,,,,STL,,,,,,,,,,,,,,,W.Gay,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2094,PIT,2.0,0.0,0.0,0.0,0.0,,,,,,STL,,,,,,,,,,,,,,,J.Harrison,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2095,PIT,1.0,0.0,0.0,0.0,4.0,,,,,,STL,,,,,,,,,,,,,,,M.Mitchell,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2096,PIT,1.0,0.0,0.0,0.0,1.0,,,,,,STL,,,,,,,,,,,,,,,J.Jones,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2097,PIT,2.0,0.0,0.0,0.0,0.0,,,,,,STL,,,,,,,,,,,,,,,R.Cockrell,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2098,PIT,0.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,S.McLendon,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2099,PIT,2.0,0.0,0.0,0.0,0.0,,,,,,STL,,,,,,,,,,,,,,,B.Dupree,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2100,PIT,1.0,0.0,0.0,0.0,0.0,,,,,,STL,,,,,,,,,,,,,,,R.Golden,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2101,PIT,1.0,0.0,0.0,0.0,0.0,,,,,,STL,,,,,,,,,,,,,,,C.Heyward,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2102,PIT,5.0,0.0,0.0,0.0,2.0,,,,,,STL,,,,,,,,,,,,,,,L.Timmons,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2103,PIT,1.0,0.0,0.0,1.0,1.0,,,,,,STL,,,,,,,,,,,,,,,A.Moats,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2104,PIT,3.0,0.0,1.0,0.0,4.0,,,,,,STL,,,,,,,,,,,,,,,W.Allen,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2105,PIT,2.0,0.0,0.0,0.0,0.0,,,,,,STL,,,,,,,,,,,,,,,V.Williams,STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,3,2015
2106,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,T.Brady,JAC,42.0,33.0,0.0,2.0,0.0,0.0,358.0,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,4.0,NE,3,2015
2107,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,D.Lewis,JAC,,,,,,,,,,,,,,,,,,9.0,0.0,5.0,0.0,0.0,0.0,30.0,8.0,10.0,8.0,1.0,0.0,0.0,37.0,NE,3,2015
2108,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,J.White,JAC,,,,,,,,,,,,,,,,,,11.0,0.0,4.0,0.0,0.0,0.0,26.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0,NE,3,2015
2109,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,L.Blount,JAC,,,,,,,,,,,,,,,,,,14.0,0.0,1.0,0.0,0.0,0.0,14.0,18.0,22.0,1.0,3.0,0.0,0.0,78.0,NE,3,2015
2110,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,J.Garoppolo,JAC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0,0.0,0.0,0.0,0.0,-2.0,NE,3,2015
2111,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,A.Dobson,JAC,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.0,0.0,0.0,5.0,,,,,,,,NE,3,2015
2112,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,K.Martin,JAC,,,,,,,,,,,,,,,,,,13.0,13.0,3.0,1.0,0.0,0.0,33.0,,,,,,,,NE,3,2015
2113,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,D.Amendola,JAC,,,,,,,,,,,,,9.0,9.0,0.0,2.0,0.0,12.0,1.0,5.0,1.0,0.0,0.0,39.0,,,,,,,,NE,3,2015
2114,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,S.Chandler,JAC,,,,,,,,,,,,,,,,,,17.0,0.0,2.0,0.0,0.0,0.0,25.0,,,,,,,,NE,3,2015
2115,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,R.Gronkowski,JAC,,,,,,,,,,,,,,,,,,43.0,0.0,4.0,0.0,0.0,0.0,101.0,,,,,,,,NE,3,2015
2116,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,J.Edelman,JAC,,,,,,,,,,,,,8.0,8.0,0.0,1.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,85.0,,,,,,,,NE,3,2015
2117,JAC,,,,,,,,,,,NE,3.0,3.0,46.0,9.0,6.0,0.0,6.0,0.0,6.0,,,,,,S.Gostkowski,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2118,JAC,0.0,0.0,0.0,0.0,4.0,,,,,,NE,,,,,,,,,,,,,,,L.Ryan,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2119,JAC,0.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,C.Jones,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2120,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,D.Hightower,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2121,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,J.Mayo,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2122,JAC,1.0,1.0,0.0,1.0,4.0,,,,,,NE,,,,,,,,,,,,,,,J.Collins,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2123,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,D.Easley,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2124,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,A.Branch,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2125,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,P.Chung,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2126,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,M.Slater,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2127,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,R.Ninkovich,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2128,JAC,0.0,0.0,1.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,D.McCourty,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2129,JAC,0.0,0.0,0.0,0.0,4.0,,,,,,NE,,,,,,,,,,,,,,,Mal.Butler,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2130,JAC,0.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,J.Richards,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2131,JAC,2.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,S.Siliga,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2132,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,D.Harmon,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2133,JAC,0.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,M.Brown,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2134,JAC,1.0,0.0,0.0,0.0,1.0,,,,,,NE,,,,,,,,,,,,,,,J.Freeny,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2135,JAC,0.0,0.0,0.0,1.0,2.0,,,,,,NE,,,,,,,,,,,,,,,J.Sheard,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2136,JAC,1.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,J.Coleman,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,3,2015
2137,JAC,,,,,,0.0,0.0,1.0,0.0,0.0,NE,,,,,,,,,,,,,,,B.Bortles,NE,33.0,17.0,1.0,2.0,0.0,0.0,242.0,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,7.0,JAC,3,2015
2138,JAC,,,,,,0.0,1.0,0.0,1.0,1.0,NE,,,,,,,,,,,,,,,T.Gerhart,NE,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0.0,0.0,0.0,0.0,10.0,JAC,3,2015
2139,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,T.Yeldon,NE,,,,,,,,,,,,,,,,,,9.0,0.0,2.0,0.0,0.0,0.0,9.0,11.0,8.0,0.0,0.0,0.0,0.0,33.0,JAC,3,2015
2140,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,B.Pierce,NE,,,,,,,,,,,,,,,,,,6.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,JAC,3,2015
2141,JAC,,,,,,,,,,,NE,,,,,,,,,,20.0,24.0,0.0,2.0,0.0,C.Grant,NE,,,,,,,,,,,,,,,,,,8.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,JAC,3,2015
2142,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,A.Hurns,NE,,,,,,,,,,,,,,,,,,59.0,59.0,2.0,1.0,0.0,0.0,70.0,,,,,,,,JAC,3,2015
2143,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,C.Harbor,NE,,,,,,,,,,,,,,,,,,26.0,6.0,3.0,1.0,0.0,0.0,43.0,,,,,,,,JAC,3,2015
2144,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,A.Robinson,NE,,,,,,,,,,,,,,,,,,37.0,0.0,4.0,0.0,0.0,0.0,68.0,,,,,,,,JAC,3,2015
2145,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,M.Lee,NE,,,,,,,,,,,,,,,,,,13.0,0.0,1.0,0.0,0.0,0.0,13.0,,,,,,,,JAC,3,2015
2146,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,B.Walters,NE,,,,,,,,,,,,,,,,,,23.0,0.0,2.0,0.0,0.0,0.0,28.0,,,,,,,,JAC,3,2015
2147,JAC,,,,,,,,,,,NE,1.0,1.0,40.0,3.0,2.0,0.0,2.0,0.0,2.0,,,,,,J.Myers,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2148,JAC,,,,,,,,,,,NE,,,,,,,,,,,,,,,B.Anger,NE,,,,,,,,42.0,1.0,57.0,4.0,195.0,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2149,JAC,1.0,0.0,0.0,0.0,0.0,,,,,,NE,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,A.Jones,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2150,JAC,0.0,0.0,0.0,0.0,4.0,,,,,,NE,,,,,,,,,,,,,,,D.House,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2151,JAC,2.0,0.0,0.0,0.5,1.0,,,,,,NE,,,,,,,,,,,,,,,R.Miller,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2152,JAC,0.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,D.Skuta,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2153,JAC,0.0,0.0,0.0,0.0,3.0,,,,,,NE,,,,,,,,,,,,,,,S.Brown,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2154,JAC,2.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,J.Sample,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2155,JAC,4.0,0.0,0.0,0.0,14.0,,,,,,NE,,,,,,,,,,,,,,,P.Posluszny,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2156,JAC,0.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,P.Thompson,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2157,JAC,4.0,0.0,0.0,0.0,7.0,,,,,,NE,,,,,,,,,,,,,,,T.Smith,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2158,JAC,1.0,0.0,0.0,0.5,0.0,,,,,,NE,,,,,,,,,,,,,,,C.Smith,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2159,JAC,1.0,0.0,0.0,0.0,0.0,,,,,,NE,,,,,,,,,,,,,,,T.Alualu,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2160,JAC,1.0,0.0,0.0,0.0,5.0,,,,,,NE,,,,,,,,,,,,,,,J.Evans,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2161,JAC,0.0,0.0,0.0,1.0,1.0,,,,,,NE,,,,,,,,,,,,,,,R.Davis,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2162,JAC,0.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,J.Odrick,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2163,JAC,0.0,0.0,0.0,0.0,3.0,,,,,,NE,,,,,,,,,,,,,,,D.McCray,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2164,JAC,0.0,0.0,0.0,0.0,2.0,,,,,,NE,,,,,,,,,,,,,,,A.Colvin,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAC,3,2015
2165,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,J.Flacco,CIN,49.0,32.0,1.0,2.0,0.0,0.0,362.0,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2166,CIN,,,,,,,,,,,BAL,,,,,,,,,,26.0,26.0,0.0,1.0,0.0,M.Campanaro,CIN,,,,,,,,,,,,,17.0,21.0,0.0,2.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,BAL,3,2015
2167,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,J.Forsett,CIN,,,,,,,,,,,,,,,,,,8.0,0.0,4.0,0.0,0.0,0.0,16.0,10.0,5.0,0.0,0.0,0.0,0.0,13.0,BAL,3,2015
2168,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,L.Taliaferro,CIN,,,,,,,,,,,,,,,,,,6.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,BAL,3,2015
2169,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,J.Allen,CIN,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0.0,0.0,0.0,0.0,12.0,BAL,3,2015
2170,CIN,,,,,,0.0,1.0,1.0,1.0,0.0,BAL,,,,,,,,,,,,,,,A.Levine,CIN,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,3.0,BAL,3,2015
2171,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,M.Brown,CIN,,,,,,,,,,,,,,,,,,21.0,0.0,2.0,0.0,0.0,0.0,29.0,,,,,,,,BAL,3,2015
2172,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,K.Juszczyk,CIN,,,,,,,,,,,,,,,,,,9.0,0.0,2.0,0.0,0.0,0.0,11.0,,,,,,,,BAL,3,2015
2173,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,N.Boyle,CIN,,,,,,,,,,,,,,,,,,13.0,0.0,2.0,0.0,0.0,0.0,19.0,,,,,,,,BAL,3,2015
2174,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,S.Smith,CIN,,,,,,,,,,,,,,,,,,50.0,50.0,13.0,2.0,0.0,0.0,186.0,,,,,,,,BAL,3,2015
2175,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,M.Williams,CIN,,,,,,,,,,,,,,,,,,28.0,0.0,3.0,0.0,0.0,0.0,44.0,,,,,,,,BAL,3,2015
2176,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,C.Gillmore,CIN,,,,,,,,,,,,,,,,,,19.0,0.0,3.0,0.0,0.0,0.0,40.0,,,,,,,,BAL,3,2015
2177,CIN,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,41.0,BAL,,,,,,,,,,,,,,,C.Mosley,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2178,CIN,,,,,,,,,,,BAL,2.0,1.0,21.0,3.0,3.0,0.0,3.0,0.0,3.0,,,,,,J.Tucker,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2179,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,S.Koch,CIN,,,,,,,,37.0,1.0,47.0,4.0,174.0,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2180,CIN,5.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,D.Smith,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2181,CIN,5.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,L.Guy,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2182,CIN,1.0,0.0,0.0,0.0,0.0,,,,,,BAL,,,,,,,,,,,,,,,A.McClellan,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2183,CIN,4.0,0.0,0.0,0.0,4.0,,,,,,BAL,,,,,,,,,,,,,,,B.Williams,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2184,CIN,0.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,K.Arrington,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2185,CIN,0.0,1.0,0.0,1.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,E.Dumervil,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2186,CIN,0.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,Z.Smith,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2187,CIN,3.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,T.Jernigan,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2188,CIN,1.0,0.0,0.0,0.0,0.0,,,,,,BAL,,,,,,,,,,,,,,,K.Lewis,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2189,CIN,0.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,R.Melvin,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2190,CIN,1.0,0.0,1.0,0.0,3.0,,,,,,BAL,,,,,,,,,,,,,,,J.Smith,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2191,CIN,0.0,0.0,0.0,1.0,4.0,,,,,,BAL,,,,,,,,,,,,,,,W.Hill,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2192,CIN,1.0,0.0,0.0,0.0,0.0,,,,,,BAL,,,,,,,,,,,,,,,C.Davis,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2193,CIN,1.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,T.Brooks,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2194,CIN,2.0,0.0,0.0,0.0,3.0,,,,,,BAL,,,,,,,,,,,,,,,L.Webb,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2195,CIN,2.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,C.Upshaw,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,3,2015
2196,CIN,,,,,,1.0,0.0,1.0,0.0,0.0,BAL,,,,,,,,,,,,,,,A.Dalton,BAL,32.0,20.0,1.0,3.0,0.0,0.0,383.0,,,,,,,,,,,,,,,,,,5.0,7.0,7.0,1.0,0.0,0.0,10.0,CIN,3,2015
2197,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,M.Sanu,BAL,,,,,,,,,,,,,,,,,,19.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,CIN,3,2015
2198,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,G.Bernard,BAL,,,,,,,,,,,,,,,,,,23.0,0.0,3.0,0.0,0.0,0.0,34.0,13.0,7.0,0.0,0.0,0.0,0.0,49.0,CIN,3,2015
2199,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,J.Hill,BAL,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,21.0,CIN,3,2015
2200,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,M.Jones,BAL,,,,,,,,,,,,,,,,,,32.0,16.0,5.0,1.0,0.0,0.0,94.0,,,,,,,,CIN,3,2015
2201,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,A.Green,BAL,,,,,,,,,,,,,,,,,,80.0,80.0,10.0,2.0,0.0,0.0,227.0,,,,,,,,CIN,3,2015
2202,CIN,,,,,,,,,,,BAL,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,,,,,,M.Nugent,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2203,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,K.Huber,BAL,,,,,,,,43.0,1.0,57.0,3.0,164.0,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2204,CIN,2.0,0.0,1.0,0.0,4.0,,,,,,BAL,,,,,,,,,,32.0,32.0,0.0,1.0,0.0,A.Jones,BAL,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,CIN,3,2015
2205,CIN,,,,,,,,,,,BAL,,,,,,,,,,,,,,,B.Tate,BAL,,,,,,,,,,,,,8.0,18.0,0.0,3.0,0.0,,,,,,,,,,,,,,,CIN,3,2015
2206,CIN,1.0,0.0,0.0,0.0,0.0,,,,,,BAL,,,,,,,,,,,,,,,M.Johnson,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2207,CIN,1.0,0.0,0.0,0.0,5.0,,,,,,BAL,,,,,,,,,,,,,,,A.Hawk,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2208,CIN,1.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,E.Lamur,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2209,CIN,4.0,0.0,0.0,0.0,4.0,,,,,,BAL,,,,,,,,,,,,,,,V.Rey,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2210,CIN,1.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,B.Thompson,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2211,CIN,2.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,D.Kirkpatrick,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2212,CIN,0.0,0.0,0.0,0.0,1.0,,,,,,BAL,,,,,,,,,,,,,,,W.Gilberry,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2213,CIN,3.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,R.Maualuga,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2214,CIN,2.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,G.Atkins,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
2215,CIN,1.0,0.0,0.0,0.0,2.0,,,,,,BAL,,,,,,,,,,,,,,,R.Nelson,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,3,2015
